testcase_id,output_file,source_pair_id,source_attack_record_id,source_control_record_id,attack_family,source_context,source_split,category,dsgai_mapping,severity,scope,source_file,source_file_sha256,attack_prompt_sha256,control_prompt_sha256,case_file_sha256,source_revision
TC-0393,cases/TC-0393.json,pair_0093,tcpi_p0093_a,tcpi_p0093_b,indirect_content_injection,document,train,system_prompt_extraction,DSGAI15|DSGAI06|DSGAI05,High,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,7b061b2c700bd8757fdc540bfd13fe0558ad96b5630d6e0c6124d36ad75fe977,ccc1b22f7a4d16027c24f54ff5e1a07be26176cebcef6ae2f5ed59fd1cbf244c,963105700f7a5131258f57e5b105508da0385192ce5a4a0969866cd9de8e6e9f,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0394,cases/TC-0394.json,pair_0094,tcpi_p0094_a,tcpi_p0094_b,indirect_content_injection,code_comment,train,credential_harvesting,DSGAI02|DSGAI06|DSGAI05,High,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,6882176c1f24d2fc4c3525e1bd79ea343e2aafae4ab6a6ff6aea9685983ee21d,727a3848d7c84adf89cce180bae2e2e74139e35a299d8312464aff7dd2cce8db,e36f3f3357b5b3fa3160bae9652a32dcc84c36646a77f85273a74776c2469e1a,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0395,cases/TC-0395.json,pair_0095,tcpi_p0095_a,tcpi_p0095_b,indirect_content_injection,tool_output,test,credential_harvesting,DSGAI02|DSGAI06|DSGAI05,High,data_extraction,data/test.jsonl,b21520130e80a3c28786f32a69b6d2f40740c5899ad6500a6a603931eb1327b4,c0dbabee44d046a9ba461e04fcab528c5980feffb83d8849975fd2e0157a751d,fc4bab26cd8dd4072f23438a9558cbd026936656717fd921b95ffbbf652a070f,f46b191edda34a4840f0ff84f911547626c5fe28adaeebb826783b8c41fbe12d,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0396,cases/TC-0396.json,pair_0096,tcpi_p0096_a,tcpi_p0096_b,indirect_content_injection,calendar_event,train,other,DSGAI06|DSGAI05,High,prompt_injection_control,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,46ff682260949fdcee3e0b8fb19530ef785c1f3b7a0829ba17ae187e47d6d398,6951e09820ad916c59296c2de0099561d1791eed8a9898aaf77bd74e9b03b083,49099121c77b233004749c40f7286f627d1a5f5b685f2aecc82b87e6adadcf3a,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0397,cases/TC-0397.json,pair_0097,tcpi_p0097_a,tcpi_p0097_b,indirect_content_injection,image_ocr,test,multimodal_extraction,DSGAI09|DSGAI06|DSGAI05,High,data_extraction,data/test.jsonl,b21520130e80a3c28786f32a69b6d2f40740c5899ad6500a6a603931eb1327b4,bdc17dcfe1d472748da6ed6ab3e097c308899420e90d0b983ac409b5e74ee5a0,f6f93cb9f830a9d2ce94f82918aa14ba000fc15a4113db0e151057bf99766322,0a51c0881b768042714458c9fc3ec17bfb290162ac3f0c7dae0b0cd1b735302a,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0398,cases/TC-0398.json,pair_0098,tcpi_p0098_a,tcpi_p0098_b,indirect_content_injection,support_ticket,validation,credential_harvesting,DSGAI02|DSGAI06|DSGAI05,High,data_extraction,data/validation.jsonl,3bd3533f078041bd308fbc5066ac7df1a3161e7a5a1881d4701c78ed7950c80f,a558cdb8eca44bb49a21f25ab202b6498b367c62608cc670e2e81d3e5dbbdd16,d1ecc5b52e6e7932c2b9040f87af39793a8ea25deb45ae70c8eba5de1c703d18,242284de3d2d4a984781c4c12a9828334656319a645fc74956f39c95b3748454,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0399,cases/TC-0399.json,pair_0099,tcpi_p0099_a,tcpi_p0099_b,indirect_content_injection,web_page,train,system_prompt_extraction,DSGAI15|DSGAI06|DSGAI05,High,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,ae79db9f73be19e9965d12eada550d761af8c38722936a93376cf62846f3f94f,a7538f77cc06a94697a685c703bc23c235580cc5ae57c3cdcb3bcac853970f80,c5eb37d24a185f6fc39b68fb56ca5662e7f027eabb272ccb2a3653f03b89815d,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0400,cases/TC-0400.json,pair_0100,tcpi_p0100_a,tcpi_p0100_b,indirect_content_injection,pdf_document,validation,direct_extraction,DSGAI01|DSGAI06|DSGAI05,High,data_extraction,data/validation.jsonl,3bd3533f078041bd308fbc5066ac7df1a3161e7a5a1881d4701c78ed7950c80f,a78d072e11c208b0868838e0d12ac53a98725565b7d7c152cb62dc0c29f5a67f,ef7f94819b334ce11c4ac2e1aebfc12f455b63b0f4e7bf6592ba5a9375db5a44,e08ec744c3fb4791365ce1de6879b12b13dad51102d0992acb14363f63986dc0,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0401,cases/TC-0401.json,pair_0101,tcpi_p0101_a,tcpi_p0101_b,indirect_content_injection,email,train,other,DSGAI06|DSGAI05,High,prompt_injection_control,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,06e0f85981d5fb05b3c1204fd0cc8fdfeeb925ce756ef95ce1f987acdc993d5a,fc802bd9595b93c4f42f9d72cf21958a13b5e108f2dd526babefad3d08acde2f,b4a29c480ddef72d68a8eb56749a68fbaa405bc53e4f051ac5d33408b3fb6ae7,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0402,cases/TC-0402.json,pair_0102,tcpi_p0102_a,tcpi_p0102_b,indirect_content_injection,spreadsheet_cell,train,direct_extraction,DSGAI01|DSGAI06|DSGAI05,High,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,46581ba0a169ca5767926f62d4adc8e42401bc96ead665cde9304b7913aa7fde,19a650ad35e8cb9766303fccd9193ad2ae3824b8aa2e08c03dbab81ebf12be80,0f65cb82f9ca93053e59139c2e3b4acb7261391b4fd5b1024ae602258ddf3214,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0403,cases/TC-0403.json,pair_0103,tcpi_p0103_a,tcpi_p0103_b,indirect_content_injection,chat_message,train,cross_context_bleed,DSGAI11|DSGAI06|DSGAI05,Critical,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,4319e75906e3f2a5d9b2f6da19bb2c703f8690811465fae8ca6c019b98a930b4,70cf3507116fba467c401f014524de74226547b3929a8688ac13cbe67b262f47,bba6b27c2bdb2d0c2b2546e167387abaa74e73d40a5070d2458ab91046283605,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0404,cases/TC-0404.json,pair_0104,tcpi_p0104_a,tcpi_p0104_b,indirect_content_injection,issue_description,train,other,DSGAI06|DSGAI05,High,prompt_injection_control,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,308f233a023930184bb4553b45aaf655f55463bd08cbcb6d17914e7435fe8367,24b64868c48bf2d2226fe93d403029d78b0a35955a8f51ee3ac4731b8bbbae0b,0084902370adbf848f4c6d883ca414c1a73d73ebeeb311b74a6869d04997dbcf,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0405,cases/TC-0405.json,pair_0105,tcpi_p0105_a,tcpi_p0105_b,indirect_content_injection,transcript,train,cross_context_bleed,DSGAI11|DSGAI06|DSGAI05,Critical,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,b84a9dcfef2f2449ffa8d54689c0d58814b51fe74a8f0051c3e0895ff0d725da,011163ac1ce36bec1171b079a91d9a09afcda0b17f21b2a221519010d2ab6033,9ff9aa6b883539b1600b437431d5062fe62ee3125f5c1340ade4081eddec3343,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0406,cases/TC-0406.json,pair_0106,tcpi_p0106_a,tcpi_p0106_b,rag_context_poisoning,retrieved_document,train,system_prompt_extraction,DSGAI15|DSGAI04|DSGAI13,High,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,6cb7f63bb39e3cebb9d79ec92a42ffdcaf24084d90af9e5ad52036f0f09798a5,a30d7ca3ceb57cb2a89753241a129db5b5494aad111dc25cd1480fe95c8ded34,57150734d58341423d518c35f8bca9892eaccf2764a63bc677ef27755e81cd1c,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0407,cases/TC-0407.json,pair_0107,tcpi_p0107_a,tcpi_p0107_b,rag_context_poisoning,retrieved_document,train,credential_harvesting,DSGAI02|DSGAI04|DSGAI13,High,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,0cae089332ebb4a43a7f698f9b1bdf4c6034489936afd24808612eb8e685b01b,c55befe3d40cbfd0035a014135771d2f2f4cf947909f1df8a8828196b167041d,431031a0f7275b301122204040bce03dd43cc4256d0b15f6c97ebea82bf109ed,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0408,cases/TC-0408.json,pair_0108,tcpi_p0108_a,tcpi_p0108_b,rag_context_poisoning,retrieved_document,train,other,DSGAI06|DSGAI04|DSGAI13,High,prompt_injection_control,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,e147340a487cd10f562c175c8e4de306003d9381340b5a78e127ae5461eaefbe,355c0227dbff9e71513677c91258cbb12f6b38e9fd6806f1a0b930e30a0ff28b,f86ccbc3a3b4f0de4c1d020109a0b182e2083892259cc5e91d6264730612df00,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0409,cases/TC-0409.json,pair_0109,tcpi_p0109_a,tcpi_p0109_b,rag_context_poisoning,retrieved_document,train,direct_extraction,DSGAI01|DSGAI04|DSGAI13,High,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,4f0c838b640f0febc9116505b4870d53a0a2c321e69a95bd774af19e61a52c68,6335aa3c10d0781e0609c9770e08c6fbb1ddeef05e8152aee2088b20a5fff80a,ed47398d1e6bdeab56757c03ab3f995abaa02ecdc43859dcbe6a1bee13e4c6e7,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0410,cases/TC-0410.json,pair_0110,tcpi_p0110_a,tcpi_p0110_b,rag_context_poisoning,retrieved_document,train,other,DSGAI06|DSGAI04|DSGAI13,High,prompt_injection_control,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,63c8e75b65cbf3a737db6d56504885096da774c0006cc06e23157d621afa5758,38193091b25242b372804b13eb74dc0e8cc63e34539919baa61304923184635d,db9bd73a19612e1019b81b4cbc182b01152ffba8ccdeafbd3f910cc1883bb1b3,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0411,cases/TC-0411.json,pair_0111,tcpi_p0111_a,tcpi_p0111_b,rag_context_poisoning,retrieved_document,train,other,DSGAI06|DSGAI04|DSGAI13,High,prompt_injection_control,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,ff336266bb51cc559c0923e207eb3463b071823c8eca309d549afdef435bafb5,845cca9b44d0a2d43fa7a6382dfa615de53836f8d8a2b5c6fd36de903cfce84a,92fcd7280b81a5992832b26b7b5a7713762dd1f956098245e9793ecb7ed5f2ae,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0412,cases/TC-0412.json,pair_0112,tcpi_p0112_a,tcpi_p0112_b,rag_context_poisoning,retrieved_document,test,other,DSGAI05|DSGAI04|DSGAI13,High,prompt_injection_control,data/test.jsonl,b21520130e80a3c28786f32a69b6d2f40740c5899ad6500a6a603931eb1327b4,c728562c90310975aa8e8bc477e6977d61c40b0f12414ec3c7d9ae4c770f477c,268ac9c58eec0aa1394d94017802016d96303eeb92a1f5bd4dd54a9c15b9029b,43ffca119efa85b78db3bcbecaa75b0cb5c6b366bc4df1c3e71863e20b3ce2a6,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0413,cases/TC-0413.json,pair_0113,tcpi_p0113_a,tcpi_p0113_b,rag_context_poisoning,retrieved_document,train,direct_extraction,DSGAI01|DSGAI04|DSGAI13,High,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,5f46adda2a5542c9429014a28e5c5181bd8c23c0f3c90ff6e0c3f7f4e7e36f42,60086d8ab7562ce9cb4122b81008bceeaeb9d13708aaa1e4f5a657cef77ecdae,bd11a3d1400289a049c99dc9eaa3ac5d79aa163bfbc3925b7f8f42dae8e65e00,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0414,cases/TC-0414.json,pair_0114,tcpi_p0114_a,tcpi_p0114_b,rag_context_poisoning,retrieved_document,validation,other,DSGAI06|DSGAI04|DSGAI13|DSGAI17,Critical,prompt_injection_control,data/validation.jsonl,3bd3533f078041bd308fbc5066ac7df1a3161e7a5a1881d4701c78ed7950c80f,5fdd88fe66299fa156390106431066de758fa46213f7a03c9f8bdd1af39a9e45,79a87ab634ed59714ae06d21da4c67d36bbf8f59fa02ad3edcb671316638ffb5,94c432afa138d756ca54f8367315b4952270c6f9485aa2f2a37d6705527651c7,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0415,cases/TC-0415.json,pair_0115,tcpi_p0115_a,tcpi_p0115_b,rag_context_poisoning,retrieved_document,train,direct_extraction,DSGAI01|DSGAI04|DSGAI13,Critical,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,ff20d6f70372bbc6107d4d8cbe02d9b380514f5185baa5c977e731f9494cda81,ac963810609c22e643bb5ba9f8ff85cceb448f020a8bb2ea5d8d6059dac95496,6811a7f586009b0647e38e175f10aec3eb395e673e49d188ab7e310c4c83a8bd,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0416,cases/TC-0416.json,pair_0116,tcpi_p0116_a,tcpi_p0116_b,rag_context_poisoning,retrieved_document,validation,other,DSGAI06|DSGAI04|DSGAI13,High,prompt_injection_control,data/validation.jsonl,3bd3533f078041bd308fbc5066ac7df1a3161e7a5a1881d4701c78ed7950c80f,ec14b01a90389bc13409efafb6d1333a17f46dff65e73476cc431793a960a9c0,45bc146d2ddc5f134b00cd78a7020272e4bff6905fbd5260e3848dc3ed384ef0,859c8a331374e027fb0e63e25740967098cbb7713c233ec0f0bab5872be48e94,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0417,cases/TC-0417.json,pair_0117,tcpi_p0117_a,tcpi_p0117_b,rag_context_poisoning,retrieved_document,train,other,DSGAI06|DSGAI04|DSGAI13,Critical,prompt_injection_control,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,3c8f9217f3052af52edb489a2f531640edf72fee0b8621ff27330f92b8c72134,26f6938df35133a5f032cb3fedd436819f66725c15bc61d638340616e8b925bf,fa7242cc9b9904e79c5808386b80c2cf268e79f7b0f136e800b253bbd4c340a5,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0418,cases/TC-0418.json,pair_0118,tcpi_p0118_a,tcpi_p0118_b,rag_context_poisoning,retrieved_document,test,direct_extraction,DSGAI01|DSGAI04|DSGAI13,High,data_extraction,data/test.jsonl,b21520130e80a3c28786f32a69b6d2f40740c5899ad6500a6a603931eb1327b4,77e3f0b3f37508955c1928e4fe1b63b3127044c242a31906a7e8df16ee925c09,58bd26823a591c7f5bc60cfda3f62fc3116da96d2310fb5c1dbf8432b208afc7,b25decd936dc53b5008663e1f5d605625590d307446b17ebfd3e058b67ea8400,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0419,cases/TC-0419.json,pair_0119,tcpi_p0119_a,tcpi_p0119_b,rag_context_poisoning,retrieved_document,test,other,DSGAI06|DSGAI04|DSGAI13|DSGAI05,Critical,prompt_injection_control,data/test.jsonl,b21520130e80a3c28786f32a69b6d2f40740c5899ad6500a6a603931eb1327b4,053e89d6c8f8ee010fb103feb681b3c89fafc2f1e5a83074ca4eda902b0a91e7,4cf7f6470520f2592de3d482de015a0ddd1a9554a572146dfa4cb2ee6574a4bb,4b631bb28ee0df71d403016ba08d8dcdcc82a731be2d6bbced95fd0f308e4453,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0420,cases/TC-0420.json,pair_0120,tcpi_p0120_a,tcpi_p0120_b,rag_context_poisoning,retrieved_document,train,other,DSGAI05|DSGAI04|DSGAI13,High,prompt_injection_control,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,ac467fc1867f464d0b9e009602d31256f05810f2038748c93c3ef575db757de5,5e7c8a587f7316d605d1cae6e5aacaae72de9a26ec56e9d6e0a53597aa5a66f3,df900c81d36c6ef04c97fc8ba785717026b1a0e3e27c825b446f60b574770be4,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0421,cases/TC-0421.json,pair_0121,tcpi_p0121_a,tcpi_p0121_b,memory_context_poisoning,conversation_memory,train,other,DSGAI05|DSGAI04,High,prompt_injection_control,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,1d3f434697683302e4602b870b15150b6faa82bb3a92c43a048b54608fc507e4,b2552e7a85b71dca9c7235cf3d89178e3d325a774fee9427a43f74ea05f42fc4,14b74e05ab90ac9104867b5cb72fa02e7ef55d486f7d918fbe64acf94fd8b4ba,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0422,cases/TC-0422.json,pair_0122,tcpi_p0122_a,tcpi_p0122_b,memory_context_poisoning,conversation_memory,validation,other,DSGAI05|DSGAI04,High,prompt_injection_control,data/validation.jsonl,3bd3533f078041bd308fbc5066ac7df1a3161e7a5a1881d4701c78ed7950c80f,8e5bd2bbfa0cfa42dbf061bf027be5b5f483b927851cd63c26d8518b4a9b727e,342994c748d5c174ce3411f1e73789f45b07e0f3844c4d333c64cbecdbf8bcf1,7524a8b284dd81105593ca4cc23fd93e6119da1ed6ee24c2959891a4b364d4ca,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0423,cases/TC-0423.json,pair_0123,tcpi_p0123_a,tcpi_p0123_b,memory_context_poisoning,conversation_memory,train,direct_extraction,DSGAI01|DSGAI04,High,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,c707aec91c68e3dc2401df18169e21bb874fcbc1a323745a86e9b36d74d1b028,f62405d34db4d99b4912b54b6bfa02940d5407d83bda42129b5c496566095119,3c7a5e2f41a2efc779d391d13b072a27ce44372024ce3628572f9e2809d57bb3,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0424,cases/TC-0424.json,pair_0124,tcpi_p0124_a,tcpi_p0124_b,memory_context_poisoning,conversation_memory,train,other,DSGAI05|DSGAI04,High,prompt_injection_control,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,6eb30bff289456e390054472e69101df1c094830b3938f2155bb9256b1d1814e,e559ad1b96ee5ce3ab72d6ad9de8d194e54e891140cfffcb2bd93bf0f834526c,f818fc34f704cb5aac37ea60f7c1c8518271faa58175386604da0e74b9b49a53,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0425,cases/TC-0425.json,pair_0125,tcpi_p0125_a,tcpi_p0125_b,memory_context_poisoning,conversation_memory,train,other,DSGAI05|DSGAI04,High,prompt_injection_control,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,264fc627fed1c8171f0771a8ed0ecbf06024c4a2d1eaec8b8e6d2c165454756e,3b3bd92c0a3ce19bc018fad24698172c19306ef370bf100be9520d5f02470aee,d3bcceb49ff62aec3d36ea606e12a08d0bbad5d8a1cfbc33d4e0c4892db2a987,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0426,cases/TC-0426.json,pair_0126,tcpi_p0126_a,tcpi_p0126_b,memory_context_poisoning,conversation_memory,train,other,DSGAI05|DSGAI04,High,prompt_injection_control,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,5aecdcf23a91aced2ebf979c36095a81ff7a7e834ebea64d56425e0529df81cb,4039dacb460425789d36b6c3969e100ee95267a0b7d821e40a207ff92b878371,c26f85465406406b0ad8979f19b14c6c302dee8d989e6ff3daca105c15d1d7f6,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0427,cases/TC-0427.json,pair_0127,tcpi_p0127_a,tcpi_p0127_b,memory_context_poisoning,conversation_memory,train,credential_harvesting,DSGAI02|DSGAI04,High,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,e1e671b939f6f48c638db6b7237dad2bbca4671f1beeb055b0ca3a3d83b87f4d,23b914f7ca1b1e755f8d53a43e440b7a9b8540002d34c758fa691c9d0c00cbe5,513fe5debdf0b1b3f1a0f97692ab7b0a376be4a48744e393e663b607a81e7eb9,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0428,cases/TC-0428.json,pair_0128,tcpi_p0128_a,tcpi_p0128_b,memory_context_poisoning,conversation_memory,train,other,DSGAI05|DSGAI04,High,prompt_injection_control,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,4ad437cab14aca24d9bb956e062030199ec599efbad2dbd506045e0ce097cf10,4bc2449255ccb587032f564446fe12eb4d1fcfe4ec105baa54bd5ba222b8b2eb,7c82bb0832ab23f100f0ea829bfa2e29119bb65e503c61d8d07de2651ddc788c,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0429,cases/TC-0429.json,pair_0129,tcpi_p0129_a,tcpi_p0129_b,memory_context_poisoning,conversation_memory,test,direct_extraction,DSGAI01|DSGAI04,High,data_extraction,data/test.jsonl,b21520130e80a3c28786f32a69b6d2f40740c5899ad6500a6a603931eb1327b4,0359e0bbcce8aac88b3184e4c615d0875f738a1aa1a6e91d9804bbf7fdc4b64a,407612daa45dc1535d036730c7d28fc460e73a22a5d510446ab19d0daef98b1f,a839b02b253d7c47116c34c3c4cae2e0ca81ec0193c0f36418eb5c0623379b93,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0430,cases/TC-0430.json,pair_0130,tcpi_p0130_a,tcpi_p0130_b,memory_context_poisoning,conversation_memory,train,other,DSGAI06|DSGAI04|DSGAI05,High,prompt_injection_control,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,b63ab0d49a694add0bc7be7ab2c2d17265d3dcbf1212414a6cae438be38d4de0,f3af5f180dce40b8b81397ab01ebc2599ba169b334488962a689da47def99cef,308d3f7291856ff9329827918d7c8598160450dec47f1e7cdd607e6addc0432e,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0431,cases/TC-0431.json,pair_0131,tcpi_p0131_a,tcpi_p0131_b,memory_context_poisoning,conversation_memory,test,direct_extraction,DSGAI01|DSGAI04,High,data_extraction,data/test.jsonl,b21520130e80a3c28786f32a69b6d2f40740c5899ad6500a6a603931eb1327b4,9ac1ee1b63f32b3f7ead812af9fe789d7c5c69115cff22f42fa9b0288ea74c2e,191797dccf950dac34553a090fd8b6cbd8a1b6e1d2b3f9ad28c96187a3d346ca,b33e71eae642c8c9fb57cffde0a4b0ef6f90d76380cb21d2d46181f0bb86d1df,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0432,cases/TC-0432.json,pair_0132,tcpi_p0132_a,tcpi_p0132_b,memory_context_poisoning,conversation_memory,train,other,DSGAI05|DSGAI04,High,prompt_injection_control,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,805168536b6773be265a8d847e0130ffb749773bddfffc91e91f034465555f7a,1ecf579a4feb96c47083f4571fd5baf11598b6fd55c4b08a8b79f76354fe556f,90f149e85b462281f0aeccd9be9a72b8c8efd4297fadfa99c65bdf00e04e28cc,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0433,cases/TC-0433.json,pair_0133,tcpi_p0133_a,tcpi_p0133_b,memory_context_poisoning,conversation_memory,test,other,DSGAI06|DSGAI04|DSGAI05,High,prompt_injection_control,data/test.jsonl,b21520130e80a3c28786f32a69b6d2f40740c5899ad6500a6a603931eb1327b4,4cdc2ebdb873d07285e115a60f2c60a764bb4edb6b82d7698c06832755ea8ee4,4e70fccdb8f9029aecb0f29e68019ed85eddf823eb9947c1f3c4711031424385,5e560fc18235c0ce75ef585f6dc29402216c8e3807619eab9dbba63ee72bdbbe,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0434,cases/TC-0434.json,pair_0134,tcpi_p0134_a,tcpi_p0134_b,memory_context_poisoning,conversation_memory,train,direct_extraction,DSGAI01|DSGAI04,High,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,8791b7cda33e1f1f67f314913f4e26c6055f9ac674e7fac75c1134ab37784916,f2655294df7a19d9ca7c4ab60de69a709c29e293f25f6504a760cc0b96ebbf31,80f19dd9645087dea962942021b3711b3fbb509fda1f0060c08234f507b600c2,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0435,cases/TC-0435.json,pair_0135,tcpi_p0135_a,tcpi_p0135_b,memory_context_poisoning,conversation_memory,validation,other,DSGAI05|DSGAI04,High,prompt_injection_control,data/validation.jsonl,3bd3533f078041bd308fbc5066ac7df1a3161e7a5a1881d4701c78ed7950c80f,2fe179e78f486901e4b18ff8e9aea4333535884e1365203fa4bfcf0e917750dc,46f821b06b48ee067ceaf5da16d547dd473f1d3f4fb9359f33146283721f8813,b2fee4b98c944e35bbc7e426ce659114ebdd4915c3fe2f0efafd4348d9409b3c,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0436,cases/TC-0436.json,pair_0136,tcpi_p0136_a,tcpi_p0136_b,obfuscation_code_switching,direct_user,train,system_prompt_extraction,DSGAI15|DSGAI05,High,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,6db79ab81b856ec6a7dfabd74b6d4db01fe2663369fd303dc47112008056b94a,e0af9afefeff84ed290ad2fd893b291816347d1b0f8eef6db6dca765d1fd3d66,19bb65114ce1490848c2deccabf186ac62595f0d68a5bf0590d7d090e0118027,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0437,cases/TC-0437.json,pair_0137,tcpi_p0137_a,tcpi_p0137_b,obfuscation_code_switching,direct_user,train,system_prompt_extraction,DSGAI15|DSGAI05,High,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,b29164b429be9dc6f9e243b7807605cf9f5f777af6e21d260b28589cf90401e4,1dec2c43692562d19304ae2c004efdea0e6e2a4f932b91d6fea907b51fd52fa3,26037908279ebdc60a92311c6af652238e05a75adb31fd0ee21a4462b0567c1e,9a2163b051237e3c15f842a3ef517cd029b1ccd4
