path,testcase_id,source_record_id,source_prompt_hash,adapted_prompt_sha256,category,dsgai_mapping,severity,source_severity,language,languages,encoded_payload_language,source_language_label,technique,scope,source_failure_mode_review,target_scope_review,source_batch,source_lineage,anonymized
cases/TC-0175.json,TC-0175,TR-PI-0175,408b51c098b41567,408b51c098b4156776e084b48bd4a9179e09bd277ab3df27fecf061029ef0746,credential_harvesting,DSGAI02,High,high,tr,tr,,tr,roleplay_theater,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0176.json,TC-0176,TR-PI-0176,09c29aab5e17e26f,8e5e3dfa66d68f6e8ab59cc963150896b7cc58410ac313da3f6de78fcb69463d,other,DSGAI05,Medium,medium,tr,tr,,tr,roleplay_theater,prompt_injection_control,manual_review,review,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0177.json,TC-0177,TR-PI-0177,1f46c1c42a0ca391,1f46c1c42a0ca391ff81d6ca07ebb46a621ba592c8103e9892e61f2b8ef18ce1,other,DSGAI05,Medium,high,tr,tr,,tr,roleplay_theater,prompt_injection_control,manual_review,review,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0178.json,TC-0178,TR-PI-0178,ea30c75654909432,ea30c75654909432bba8717dfa9cbbd73d4ad55bd21cc575784c24528bc5c56f,direct_extraction,DSGAI01,Medium,high,tr,tr,,tr,roleplay_theater,prompt_injection_control,direct_mapping,review,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0179.json,TC-0179,TR-PI-0179,ff2420c6accad7ce,3bc7c14ee18e31329ec171affc200eca553f2ad0bb9c83354dda37714bd81563,other,DSGAI05,Medium,medium,tr,tr,,tr,roleplay_theater,prompt_injection_control,manual_review,review,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0180.json,TC-0180,TR-PI-0180,3479f5b248b6fae5,3479f5b248b6fae5387d55c1f97bc2e19e087a54a76e615934659ec91e33162a,system_prompt_extraction,DSGAI15,High,critical,tr,tr,,tr,roleplay_theater,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0181.json,TC-0181,TR-PI-0181,4fbf24fcda159b09,7b4cef0eede1d8c87ec91fc7608bf8cc1c3358335fb5b7d0c7b6ecfd9f3eee88,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,system_prompt_extract,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0182.json,TC-0182,TR-PI-0182,7b719c26006bb4fb,705df43d59c97006dfc37fcda99f3495c33c31d97b0048fcd98a609f4a1c1f04,system_prompt_extraction,DSGAI15,High,critical,tr,tr,,tr,system_prompt_extract,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0183.json,TC-0183,TR-PI-0183,652be365053fc3f5,652be365053fc3f5b129e6b2e0ecdfca14d89a250e57ffa26c2c0c602a388a72,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,system_prompt_extract,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0184.json,TC-0184,TR-PI-0184,d0033daace022962,99c8380e22d51ece9df612813413cc9fa99be87a3f2046db574380cd14378586,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,system_prompt_extract,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0185.json,TC-0185,TR-PI-0185,aa3b2267d433c282,cff2c5ec0af899b6fae5f4e6395910855a01af1ac33eca573423d8538bfbb9b6,system_prompt_extraction,DSGAI15,High,critical,tr,tr,,tr,system_prompt_extract,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0186.json,TC-0186,TR-PI-0186,848d953076126e20,3ec12d7fab7df0c1c9e0b48a8416e4fd31b87ebcf4ff75822e2bdfb0fba9376f,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,system_prompt_extract,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0187.json,TC-0187,TR-PI-0187,937011553424df20,bbfd07bbb83b20f0dfb5bdb5ef43274629b2631fcaa91c57d9128f5004fe8aad,system_prompt_extraction,DSGAI15,High,medium,tr,tr,,tr,system_prompt_extract,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0188.json,TC-0188,TR-PI-0188,aaedb12fb0c4fa55,71c77b2e0cb9b4a74292941791baf8358998f1cf5cd37dbe62d60a46bbc50eb4,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,system_prompt_extract,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0189.json,TC-0189,TR-PI-0189,868177017a1807da,c0bfe1f42b29da57b00981fc461c5670738a723f6c99d7263aaabd6b0c42f22a,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,system_prompt_extract,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0190.json,TC-0190,TR-PI-0190,b3c60d798b7c0824,736284e3800e7bd706a94cc0870804adc10b46f78a23814f40a0f522bc39a95a,system_prompt_extraction,DSGAI15,High,critical,tr,tr,,tr,system_prompt_extract,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0191.json,TC-0191,TR-PI-0191,a174abecefac1c94,e28e21a8de7160e9022398d27e32104bf4f37fd7ffa3870082a837f5be62ba48,system_prompt_extraction,DSGAI15,High,critical,tr,tr,,tr,system_prompt_extract,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0192.json,TC-0192,TR-PI-0192,3a83cea231602a95,6069927384f0a5488fe3263747d4e0f28796ced9d26a8944f820e973fd821949,credential_harvesting,DSGAI02,High,high,tr,tr,,tr,system_prompt_extract,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0193.json,TC-0193,TR-PI-0193,3995cea3bd6b8d2d,3995cea3bd6b8d2dac41d03dc8c9f626ff60c7e5e0300aa08bd32d05846b307d,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,system_prompt_extract,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0194.json,TC-0194,TR-PI-0194,f07693da962f0856,185f0f325779a4021d1ec8939d345eae755080bb4b81391697e73613af41c5c3,system_prompt_extraction,DSGAI15,High,medium,tr,tr,,tr,system_prompt_extract,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0195.json,TC-0195,TR-PI-0195,9d27876248cc1129,44df95e462fca2701120e0835118d6f89095e6bf491ad1a148c97fe28659c1d3,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,system_prompt_extract,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0196.json,TC-0196,TR-PI-0196,68d6612105bf2877,3b8bec5fe71c9501af74252c53b909d0c09f00ca02b610a4a836e82a57438a7f,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,morphological_bypass,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0197.json,TC-0197,TR-PI-0197,62d876712da3a548,62d876712da3a548464d494779a72cc19ad14ad7b20584b45952a7a0bf4cb95d,credential_harvesting,DSGAI02,High,high,tr,tr,,tr,morphological_bypass,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0198.json,TC-0198,TR-PI-0198,ed9078a20f6a1d1b,30cfcc4b1913b8d28798954d4a7d123e6e6c335c97cccfb6113346af8c468d66,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,morphological_bypass,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0199.json,TC-0199,TR-PI-0199,43b88f073d079a99,760624858c56dc7088de8370b9f42af15d1e2af5ad706eb3680d311df423a5b1,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,morphological_bypass,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0200.json,TC-0200,TR-PI-0200,dc3b03fff279b485,dc3b03fff279b485ffcfa67ac2a956be0dcc328b1ae6b57c3d4976b0de63a688,system_prompt_extraction,DSGAI15,High,medium,tr,tr,,tr,morphological_bypass,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0201.json,TC-0201,TR-PI-0201,c75d5b43046fa2e9,d702b6d1f16950229e8e3569105973e1a5f487694e99b9edcc6e0dc5fda5302b,credential_harvesting,DSGAI02,High,high,tr,tr,,tr,morphological_bypass,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0202.json,TC-0202,TR-PI-0202,a8fb98f974ec38dd,a8fb98f974ec38ddf791b99a5c78e2f45059764e466cd89366cbc9492787f5cc,system_prompt_extraction,DSGAI15,High,medium,tr,tr,,tr,morphological_bypass,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0203.json,TC-0203,TR-PI-0203,80a46b9c3964cfbf,0db58170ae4cd415616d7fdc92c1aa5b4fa3a5bda31e0d09f0ac27a74f74d5b0,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,morphological_bypass,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0204.json,TC-0204,TR-PI-0204,c1e6a4545b58f2d9,c1e6a4545b58f2d9fc606002bee0f8d1f0d648f142483f6963709c149973ccce,credential_harvesting,DSGAI02,High,high,tr,tr,,tr,morphological_bypass,data_extraction,manual_review,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0205.json,TC-0205,TR-PI-0205,3a45f5cba175aaaf,f4b3657c8e178a1dea991b3a31f93922e881c2c73b91a661a5d3e5c5c119a248,system_prompt_extraction,DSGAI15,High,medium,tr,tr,,tr,morphological_bypass,data_extraction,manual_review,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0206.json,TC-0206,TR-PI-0206,7731db5f63f3c760,af85579075e4291fc5d68f19a95330d67d65662ff9f763cd4d6499ea040ceb49,system_prompt_extraction,DSGAI15,High,medium,tr,tr,,tr,morphological_bypass,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0207.json,TC-0207,TR-PI-0207,173dd6cb37f08deb,591d12d670d8da014330ef36ca73fd2340e2a3a7e56e0e36fc422d7f216172f1,credential_harvesting,DSGAI02,Critical,critical,tr,tr,,tr,morphological_bypass,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0208.json,TC-0208,TR-PI-0208,585164feee97c0d1,585164feee97c0d17b838825f8558945fe3b716703465d74a82d55650719e497,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,morphological_bypass,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0209.json,TC-0209,TR-PI-0209,9ab532970abf13f5,9ab532970abf13f5153fac4f163553e22a80b976b6fc72c2623ce98ccd63e307,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,morphological_bypass,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0210.json,TC-0210,TR-PI-0210,42040d8f80dd1b3f,5ab58f7c27f04d43de3679861a10947601fd2bd13ecdc4751c1af96f77dabb7b,credential_harvesting,DSGAI02,High,high,tr,tr,,tr,morphological_bypass,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0211.json,TC-0211,TR-PI-0211,098328eb2f400219,9174b8b8702cd9436ce8093da1cbcc0d4bc3ad8653bea4ba67fb34c9cef018bb,credential_harvesting,DSGAI02,High,high,tr,tr,,tr,politeness_escalation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0212.json,TC-0212,TR-PI-0212,8bcf4c30e733919f,3be47f87c45bf4ad37b0227688a77c760388cf1eca1a6cd822fe09e732390a93,direct_extraction,DSGAI01,High,high,tr,tr,,tr,politeness_escalation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0213.json,TC-0213,TR-PI-0213,6f50cf6577161cc3,6d6c80f1332a3d4b403fe9f0fa9aed79095564f9838c01c8765a0fe048079d8c,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,politeness_escalation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0214.json,TC-0214,TR-PI-0214,9197550d5140644b,9197550d5140644b46bea97ab68e33018ad34fd9f0c441424e983ef463ad50b6,credential_harvesting,DSGAI02,Critical,critical,tr,tr,,tr,politeness_escalation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0215.json,TC-0215,TR-PI-0215,d8cb5105a47a2085,d8cb5105a47a2085e7e286c5bc4faccbb53023c60185eba932f10530134d754a,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,politeness_escalation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0216.json,TC-0216,TR-PI-0216,6377d10d56a12c1d,6377d10d56a12c1d8e6b4e2781a9719e4620bba13510d9a91fc8ae86e36f6e6e,direct_extraction,DSGAI01,High,high,tr,tr,,tr,politeness_escalation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0217.json,TC-0217,TR-PI-0217,3f0a26631a115908,3f0a26631a115908cc5bdcc6388fcb2a4fe8a974bbaea6c9be4a959e2c32d8d9,direct_extraction,DSGAI01,High,high,tr,tr,,tr,politeness_escalation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0218.json,TC-0218,TR-PI-0218,996c5d84b6280935,996c5d84b6280935ddb762419eecd903fde58d17974bf6c67ce0a53cbf73343f,direct_extraction,DSGAI01,High,high,tr,tr,,tr,politeness_escalation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0219.json,TC-0219,TR-PI-0219,0b05f71f0d2423e9,0b05f71f0d2423e930c7bbd4197efc238bd5398edd7e82d6968ae612f9f4efb8,system_prompt_extraction,DSGAI15,High,medium,tr,tr,,tr,politeness_escalation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0220.json,TC-0220,TR-PI-0220,73561a5b4c70f980,af0e29184f6d944a344a14793391a66c6f69d623adce139f216102e35143de89,direct_extraction,DSGAI01,High,high,tr,tr,,tr,politeness_escalation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0221.json,TC-0221,TR-PI-0221,66d9b8545309bc74,66d9b8545309bc7499a95a6b86107cf734f3500790e87cacef63a282b3e210a8,direct_extraction,DSGAI01,High,high,tr,tr,,tr,politeness_escalation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0222.json,TC-0222,TR-PI-0222,68cedd323bed0f3b,4852ae67ad0ad5e9a81672b6c135bb7169529fa1f21d82f722977fc7be2bb775,credential_harvesting,DSGAI02,High,medium,tr,tr,,tr,politeness_escalation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0223.json,TC-0223,TR-PI-0223,5285583ff2e0853e,c7c9e5713f038a5da9b38f9199e41e54a7848a44651949e46177290ef25a0627,direct_extraction,DSGAI01,High,medium,tr,tr,,tr,politeness_escalation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0224.json,TC-0224,TR-PI-0224,79453f0e03917034,79453f0e03917034cd44895d31fa87186b7168976e374d8761f063d21898fff1,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,politeness_escalation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0225.json,TC-0225,TR-PI-0225,de3c277e64b6b6fa,a655d228d247466f6cd08990e0080a682d90c59967f20b50249953bfa93ab663,direct_extraction,DSGAI01,High,high,tr,tr,,tr,politeness_escalation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0226.json,TC-0226,TR-PI-0226,4bae958906ebfc11,b1fbee9f75b9f24f52f1cf9400b544ac04b7e67165e58737adb55221fe2ae555,credential_harvesting,DSGAI02,Critical,critical,tr,tr|en,,tr-en,code_switching,data_extraction,manual_review,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0227.json,TC-0227,TR-PI-0227,3dba7433af991482,65a2e6fa8f845c0d048642c4673d2b238ad5717c7ffcc194c249fcc033ff79b3,direct_extraction,DSGAI01,High,high,tr,tr|en,,tr-en,code_switching,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0228.json,TC-0228,TR-PI-0228,e1b62a05c7b4c71b,e1b62a05c7b4c71ba8690cf762355f08eca2af55e5c889883c04cd7d1f6a82bb,system_prompt_extraction,DSGAI15,High,high,tr,tr|en,,tr-en,code_switching,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0229.json,TC-0229,TR-PI-0229,46e289980da11a87,6a2660e75f0b3a767d05e343dc38de96a915988177878881f3a72e0a90e854a2,direct_extraction,DSGAI01,High,high,tr,tr|en,,tr-en,code_switching,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0230.json,TC-0230,TR-PI-0230,87eb929b3d381f62,38346a08e5001f56c121267588af6789be5553f506e0f693f65c71df56905e1e,credential_harvesting,DSGAI02,Critical,critical,tr,tr|en,,tr-en,code_switching,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0231.json,TC-0231,TR-PI-0231,b69a920c725146cd,02027f58c797aa3ca9d05d1210a11c4a6ade25f717c20770daf30295ee84d527,credential_harvesting,DSGAI02,High,high,tr,tr|ky|ru|en,,tr-en,code_switching,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0232.json,TC-0232,TR-PI-0232,cf5df423448bf4b7,cf5df423448bf4b71aa48f5e3cf281867e36d0c04a513375a2eadfaa792fcc53,credential_harvesting,DSGAI02,Critical,critical,tr,tr|ar|en,,tr-en,code_switching,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0233.json,TC-0233,TR-PI-0233,d98dbf47b075a4d9,90aef2e05f28908f922aaaa75e50e56d813a62114eacfa32439b530d8163cfdb,direct_extraction,DSGAI01,High,high,tr,tr|en,,tr-en,code_switching,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0234.json,TC-0234,TR-PI-0234,a0ecafeedc59c526,305295229961ba593d87032e71be1113d877b3c175093f6b5778b7a6aa5f02b1,direct_extraction,DSGAI01,High,medium,tr,tr|en,,tr-en,code_switching,data_extraction,manual_review,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0235.json,TC-0235,TR-PI-0235,62c794a93836ccde,62c794a93836ccdeb39e2e21ff397b46f30717e1ca39ed54fa1ac77dc4cf0efc,direct_extraction,DSGAI01,High,high,tr,tr|en,,tr-en,code_switching,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0236.json,TC-0236,TR-PI-0236,184008e25d224987,184008e25d2249877dd7b4a7180ac7c1f9aba569bf977f801cbe60f3ff4f4f10,direct_extraction,DSGAI01,High,high,tr,tr|en,,tr-en,code_switching,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0237.json,TC-0237,TR-PI-0237,956b4028b549b252,d80219f3d294167c1200cbc5c51e65043ee4326081a263cd12e30aaf12b80684,credential_harvesting,DSGAI02,High,high,tr,tr|en,,tr-en,code_switching,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0238.json,TC-0238,TR-PI-0238,020a5a7e0e42f4ff,472421964bf2552d51aaadf376c84c3bd70fdccf0f6b99441e406d0d63588403,credential_harvesting,DSGAI02,Critical,critical,tr,tr|az,,tr-en,code_switching,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0239.json,TC-0239,TR-PI-0239,3d96fca383a32cd5,6a3bc86836d20ff0e5ce5c5a9c4b040aa177ca58eb32c459d37f8dd4f52d3f7c,credential_harvesting,DSGAI02,High,high,tr,tr|en,,tr-en,code_switching,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0240.json,TC-0240,TR-PI-0240,c2ee1a87ed03bc66,7270a323f70a2255083ab4526f02790249e615a9a60ed41e6e7d019d40249a5b,direct_extraction,DSGAI01,High,high,tr,tr|kmr,,tr-en,code_switching,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0241.json,TC-0241,TR-PI-0241,b359fd6f4f017e54,90fe4414eceb3b21bd7cf86ef5192a008d5f6a82bc1571305d6766ac39521a50,system_prompt_extraction,DSGAI15|DSGAI06,High,high,tr,tr,,tr,indirect_injection,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0242.json,TC-0242,TR-PI-0242,65ddb66022d3de56,06a082594b19da393f1e35a8c682b22d0107548566d18542b11e2fa9bceef532,tool_plugin_leakage,DSGAI06,Medium,high,tr,tr,,tr,indirect_injection,prompt_injection_control,manual_review,review,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0243.json,TC-0243,TR-PI-0243,243e52b84d245a8f,d3590e9aa1025bcf894187fbb10f0a673807c7c9b1575883c97e560dbe76b0ed,direct_extraction,DSGAI01|DSGAI06,Critical,critical,tr,tr,,tr,indirect_injection,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0244.json,TC-0244,TR-PI-0244,74ba242e15110d40,9379c37068041b5b1b180c67305d3f5e1df613bdf0bcaeaa4a793afa5ee60628,system_prompt_extraction,DSGAI15|DSGAI06,High,medium,tr,tr,,tr,indirect_injection,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0245.json,TC-0245,TR-PI-0245,96549e0bb578901b,96549e0bb578901ba8cb7c91a1e45ccf72ce519e69e3f95f7456e29e1d901bbf,credential_harvesting,DSGAI02|DSGAI06,High,high,tr,tr,,tr,indirect_injection,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0246.json,TC-0246,TR-PI-0246,b98a3902f0118a81,745c5a7902dd14bc2441ad5af058d5f081742a97ca59eef3e61abb06fdaf1683,direct_extraction,DSGAI01|DSGAI06|DSGAI09,High,high,tr,tr,,tr,indirect_injection,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0247.json,TC-0247,TR-PI-0247,1a51c4af6c01a27a,c37b4eb37f5fce6c9eb6714f53f31a1e91770188c203b6f81cd70e6958f6855b,system_prompt_extraction,DSGAI15|DSGAI06,High,high,tr,tr,,tr,indirect_injection,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0248.json,TC-0248,TR-PI-0248,80606a0306f25c9b,5f3a4fc9608637da8cff68a5fb2395ed5f4193a1ba90f3c0293b45cf32959658,direct_extraction,DSGAI01|DSGAI06,Critical,critical,tr,tr,,tr,indirect_injection,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0249.json,TC-0249,TR-PI-0249,56886c6d038f622e,f473a22b16623de9d977c904d973f948541965aed5808e6923d09998f678b821,credential_harvesting,DSGAI02|DSGAI06,High,high,tr,tr,,tr,indirect_injection,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0250.json,TC-0250,TR-PI-0250,fbdffd2e93be4be7,41f8e00650e88cdd3cd83282c5ff58711725c6193459fb1ce0b4fc2376b2e9f8,direct_extraction,DSGAI01|DSGAI06,High,high,tr,tr,,tr,indirect_injection,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0251.json,TC-0251,TR-PI-0251,4e4022d92918ec9b,4e4022d92918ec9b327b81f1895ea2dde0ea3434ecd181d1c1e4fd2a5e14221c,tool_plugin_leakage,DSGAI06,Medium,medium,tr,tr,,tr,indirect_injection,prompt_injection_control,direct_mapping,review,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0252.json,TC-0252,TR-PI-0252,20e072707f3b3dea,a2cf1c2ba1fb74eaeaa71cd1400f02badb498663287da96ad7cb8cd678c1ad86,direct_extraction,DSGAI01|DSGAI06,High,high,tr,tr,,tr,indirect_injection,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0253.json,TC-0253,TR-PI-0253,0a791c80ac329db3,aa08e7e7f10909e192ca9cbc51bea94ec6fc8f8fa82cfd9e2abf5343242168e3,credential_harvesting,DSGAI02|DSGAI06,High,high,tr,tr,,tr,indirect_injection,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0254.json,TC-0254,TR-PI-0254,d2a30661a147c87c,7bf06c308286b7ae9463d7c20f5b0d76679cb8123d4076e0a56dca19f9b50fc9,tool_plugin_leakage,DSGAI06|DSGAI01,High,high,tr,tr,,tr,indirect_injection,data_extraction,manual_review,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0255.json,TC-0255,TR-PI-0255,f1f4ff13b6525eb9,11d58b17e2edf978c817cfe1eab623deb97694d80c9ab515bb1e7d4bd7c51cc5,direct_extraction,DSGAI01|DSGAI06|DSGAI09,Critical,critical,tr,tr,,tr,indirect_injection,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0256.json,TC-0256,TR-PI-0256,7efe48363b5fe069,a902a72d400dcbfcc17374e97c2fed5f88935a4bcad9f99654a807f8b319117b,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,encoding_obfuscation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0257.json,TC-0257,TR-PI-0257,8ffb3e85c0f9b1c5,2b78ccde38e62e4ff401bda1576a0b3604b51a15c4af5c691ace0b3ec3378ec4,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,encoding_obfuscation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0258.json,TC-0258,TR-PI-0258,bf1eb836c69a078e,bf1eb836c69a078e7dae45e30cdcaa2497092bb7cf4acc5375d53d115c376f07,system_prompt_extraction,DSGAI15,High,medium,tr,tr,,tr,encoding_obfuscation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
